"price"
1723.1269375
1739.031975
1807.4850625
1899.0828875
1961.5204875
2052.9097875
2046.5344625
2090.6623125
2287.7102875
2379.19383333333
2387.20628571429
2211.97685714286
2014.0529625
2192.9808
2275.9307
2239.20534285714
2285.93391428571
2399.24267142857
2446.14241428571
2525.76515847
2516.17314285714
2698.3138125
2883.31369663714
2664.9208625
2792.9991875
2827.4913
2845.37285714286
2961.8296125
2657.6750625
2748.18508571429
2447.0415625
2442.48025
2464.95981428571
2665.927
2507.38925214429
2617.2102625
2754.97825
2671.04325
2727.2880125
2710.41228571429
2589.1648875
2512.36628571429
2436.45105714286
2517.90311428571
2585.34918571429
2544.414475
2477.641375
2434.0778625
2501.19134285714
2561.22542857143
2599.7298375
2619.18750300429
2609.96775
2491.20121428571
2562.1306625
2536.2389375
2366.17014285714
2369.86212857143
2385.74857142857
2354.78341666667
2190.94783333333
2058.9956
1931.2143
2176.6234875
2320.12225
2264.7657
2898.18841666667
2682.1953625
2807.60985714286
2725.54971666667
2751.82102857143
2560.99791666667
2495.02858571429
2647.625
2781.63658333333
2722.51278571429
2745.95541666667
2866.43166666667
2710.41306666667
2693.63398333333
2794.11771666667
2873.85108333333
3218.11501666667
3252.56253333333
3407.22683333333
3457.37433333333
3357.32631666667
3424.4042
3632.50666666667
3852.80291428571
4125.54802
4282.992
4217.02832857143
4360.87687142857
4328.72571666667
4130.44006666667
4222.66221428571
4157.95803333333
4043.722
4082.18098333333
4174.95
4340.31671666667
4363.05445
4360.51331666667
4354.30833333333
4391.67351666667
4607.98545
4594.98785
4748.255
4911.74001666667
4580.38748
4648.15998333333
4344.09831666667
4488.72014
4641.82201666667
4654.6585
4310.75018333333
4375.55952
4329.955
4248.09001666667
4219.03661666667
3961.27126666667
3319.63
3774.26528333333
3763.62604
3746.06078333333
4093.31666666667
3943.41333333333
3977.56166666667
3658.89818333333
3637.50255
3776.3869
3703.04065
3942.555
3910.30738333333
4202.55498333333
4201.98905
4193.57466666667
4335.36831666667
4360.72296666667
4386.88375
4293.3066
4225.175
4338.852
4345.60333333333
4376.19166666667
4602.28088333333
4777.96781666667
4782.28
4819.48576666667
5325.13068333333
5563.80656666667
5739.43873333333
5647.31166666667
5711.20586666667
5603.71294
5546.1761
5727.6335
5979.45984
6020.37168333333
5983.18455
5876.07986666667
5505.82776666667
5669.62253333333
5893.13841666667
5772.50498333333
5776.69695
6155.43402
6105.87422
6388.64516666667
6665.30668333333
7068.0201
7197.72006
7437.54331666667
7377.01236666667
6989.07166666667
7092.12723333333
7415.87825
7158.03706
6719.39785
6362.85103333333
5716.30158333333
6550.22753333333
6635.41263333333
7301.42992
7815.0307
7786.88436666667
7817.14038333333
8007.65406666667
8255.59681666667
8059.8
8268.035
8148.95
8250.97833333333
8707.40726666667
9284.1438
9718.29505
9952.50882
9879.32833333333
10147.372
10883.912
11071.3683333333
11332.622
11584.83
11878.4333333333
13540.98
16501.9716666667
16007.4366666667
15142.8341521233
14869.805
16762.1166666667
17276.3933333333
16808.3666666667
16678.892
17771.9
19498.6833333333
19289.785
18961.8566666667
17737.1116666667
16026.2716666667
16047.51
15190.945
15360.2616666667
13949.175
14119.0283333333
15999.0483333333
15589.3216666667
14380.5816666667
14640.14
13215.574
14165.575
13812.1866666667
15005.8566666667
15053.2616666667
15199.355
17174.12
17319.198
16651.4716666667
15265.9066666667
14714.2533333333
15126.3983333333
13296.794
13912.882
14499.7733333333
13852.92
14012.196
11180.9983333333
11116.9466666667
11345.4233333333
11422.44
12950.7933333333
11505.228
10544.5933333333
11223.064
11282.2583333333
11214.44
10969.815
11524.7766666667
11765.71
11212.655
10184.0616666667
10125.0133333333
9083.25833333333
8901.90166666667
9076.67833333333
8400.64833333333
6838.81666666667
7685.63333333333
8099.95833333333
8240.53666666667
8535.51666666667
8319.876566184
8343.455
8811.34333333333
8597.7675
9334.63333333333
9977.154
10127.1616666667
10841.9916666667
10503.2983333333
11110.965
11390.3916666667
10532.7916666667
9931.07166666667
10162.1166666667
9697.956
9696.59333333333
10348.6033333333
10763.8833333333
10370.165
11009.3816666667
11055.815
11326.9483333333
11430.1816666667
11595.54
10763.1983333333
10118.058
9429.11166666667
9089.27833333333
8746.002
9761.39666666667
9182.84333333333
9154.7
8151.53166666667
8358.12166666667
8530.402
7993.67464364167
8171.415
8412.03333333333
8986.94833333333
8947.75333333334
8690.40833333333
8686.82666666667
8662.37833333333
8617.29666666667
8197.54833333333
7876.195
7960.38
7172.28
6882.53166666667
6935.48
6794.105
7035.84833333333
7410.435
6787.76166666667
6826.51
6603.87666666667
6927.688
7017.65666666667
6699.27333333333
6787.57166666667
6926.26666666667
7847.845
7895.40833333333
8036.51105140833
8340.74833333333
8043.80333333333
7895.416925956
8164.937425765
8254.625
8852.71833333333
8807.205
8838.54833333333
8933.86166666667
9555.542
8995.50666666667
9258.39833333333
9010.32
9326.17333333333
9334.28166666667
9259.57
9075.13666666667
9221.426
9639.26833333333
9710.73
9803.30666666667
9630.13627668333
9345.69
9228.60833333333
9322.04166666667
9101.48333333333
8468.788
8484.34666666667
8727.65166666667
8652.03833333333

